OrderID,OrderDate,ProductID,RegionID,CustomerID,Quantity,UnitPrice,Discount,SalesAmount,COGS,Profit
SO01931,2023-03-18,P005,R06,C0003,2,89.00,0.00,178.00,56.00,122.00
SO02211,2023-03-18,P013,R01,C0008,1,329.00,0.05,312.55,110.00,202.55
SO02814,2023-03-18,P020,R05,C0004,3,29.00,0.00,87.00,24.00,63.00
SO03720,2023-03-18,P008,R03,C0109,4,299.00,0.00,1196.00,380.00,816.00
SO00716,2023-03-19,P003,R07,C0016,1,1199.00,0.10,1079.10,640.00,439.10
SO00856,2023-03-19,P001,R01,C0079,1,699.00,0.10,629.10,320.00,309.10
SO01136,2023-03-19,P002,R02,C0123,1,399.00,0.10,359.10,180.00,179.10
SO01351,2023-03-19,P009,R02,C0017,4,99.00,0.00,396.00,136.00,260.00
SO01916,2023-03-19,P018,R04,C0062,1,89.00,0.00,89.00,28.00,61.00
SO02275,2023-03-19,P008,R01,C0171,4,299.00,0.10,1076.40,380.00,696.40
SO02289,2023-03-19,P015,R03,C0108,4,119.00,0.00,476.00,152.00,324.00
SO00007,2023-03-20,P006,R02,C0060,2,179.00,0.15,304.30,110.00,194.30
SO00152,2023-03-20,P017,R04,C0010,2,199.00,0.05,378.10,130.00,248.10
SO01507,2023-03-20,P005,R04,C0150,3,89.00,0.00,267.00,84.00,183.00
SO01572,2023-03-20,P008,R01,C0104,2,299.00,0.15,508.30,190.00,318.30
SO02400,2023-03-20,P013,R04,C0013,4,329.00,0.15,1118.60,440.00,678.60
SO03001,2023-03-20,P002,R03,C0049,8,399.00,0.15,2713.20,1440.00,1273.20
SO03820,2023-03-20,P003,R02,C0170,1,1199.00,0.00,1199.00,640.00,559.00
SO02134,2023-03-21,P011,R08,C0069,2,39.00,0.00,78.00,24.00,54.00
SO02613,2023-03-21,P012,R06,C0092,2,49.00,0.05,93.10,28.00,65.10
SO01279,2023-03-22,P010,R06,C0099,1,69.00,0.10,62.10,22.00,40.10
SO03185,2023-03-22,P014,R02,C0085,4,499.00,0.20,1596.80,720.00,876.80
SO03509,2023-03-22,P010,R05,C0115,1,69.00,0.00,69.00,22.00,47.00
SO00741,2023-03-23,P007,R07,C0098,2,129.00,0.00,258.00,84.00,174.00
SO02511,2023-03-23,P008,R01,C0110,2,299.00,0.00,598.00,190.00,408.00
SO00310,2023-03-24,P009,R07,C0042,1,99.00,0.00,99.00,34.00,65.00
SO02044,2023-03-24,P015,R04,C0055,2,119.00,0.00,238.00,76.00,162.00
SO02655,2023-03-25,P011,R06,C0004,1,39.00,0.10,35.10,12.00,23.10
SO03263,2023-03-25,P008,R05,C0009,1,299.00,0.00,299.00,95.00,204.00
SO03265,2023-03-25,P001,R06,C0019,1,699.00,0.00,699.00,320.00,379.00
SO00066,2023-03-26,P012,R06,C0137,1,49.00,0.10,44.10,14.00,30.10
SO00775,2023-03-26,P010,R03,C0037,1,69.00,0.00,69.00,22.00,47.00
SO02219,2023-03-26,P008,R04,C0009,3,299.00,0.00,897.00,285.00,612.00
SO02537,2023-03-26,P017,R01,C0061,5,199.00,0.05,945.25,325.00,620.25
SO02608,2023-03-26,P017,R06,C0039,4,199.00,0.00,796.00,260.00,536.00
SO02664,2023-03-26,P010,R08,C0168,3,69.00,0.00,207.00,66.00,141.00
SO02811,2023-03-26,P003,R04,C0080,5,1199.00,0.00,5995.00,3200.00,2795.00
SO02969,2023-03-26,P005,R07,C0103,5,89.00,0.05,422.75,140.00,282.75
SO03037,2023-03-26,P018,R02,C0145,2,89.00,0.00,178.00,56.00,122.00
SO03245,2023-03-26,P013,R06,C0056,2,329.00,0.00,658.00,220.00,438.00
SO00951,2023-03-27,P013,R08,C0107,2,329.00,0.00,658.00,220.00,438.00
SO01941,2023-03-27,P011,R07,C0008,1,39.00,0.05,37.05,12.00,25.05
SO02328,2023-03-27,P015,R08,C0174,1,119.00,0.15,101.15,38.00,63.15
SO02472,2023-03-27,P014,R08,C0066,1,499.00,0.05,474.05,180.00,294.05
SO01602,2023-03-28,P020,R01,C0070,1,29.00,0.00,29.00,8.00,21.00
SO02143,2023-03-28,P013,R01,C0123,2,329.00,0.00,658.00,220.00,438.00
SO02360,2023-03-28,P013,R06,C0068,1,329.00,0.10,296.10,110.00,186.10
SO02818,2023-03-28,P001,R03,C0068,1,699.00,0.20,559.20,320.00,239.20
SO02858,2023-03-28,P002,R08,C0121,5,399.00,0.00,1995.00,900.00,1095.00
SO03004,2023-03-28,P014,R02,C0057,12,499.00,0.00,5988.00,2160.00,3828.00
SO03335,2023-03-28,P004,R07,C0140,1,1899.00,0.05,1804.05,980.00,824.05
SO00495,2023-03-29,P011,R02,C0116,1,39.00,0.00,39.00,12.00,27.00
SO01454,2023-03-29,P018,R07,C0078,2,89.00,0.00,178.00,56.00,122.00
SO01988,2023-03-29,P009,R05,C0031,3,99.00,0.00,297.00,102.00,195.00
SO02800,2023-03-29,P002,R04,C0022,2,399.00,0.00,798.00,360.00,438.00
SO00868,2023-03-30,P017,R07,C0151,1,199.00,0.00,199.00,65.00,134.00
SO01023,2023-03-30,P005,R03,C0003,5,89.00,0.00,445.00,140.00,305.00
SO01116,2023-03-30,P001,R02,C0072,1,699.00,0.05,664.05,320.00,344.05
SO01752,2023-03-30,P003,R06,C0006,1,1199.00,0.10,1079.10,640.00,439.10
SO02370,2023-03-30,P009,R01,C0131,1,99.00,0.00,99.00,34.00,65.00
SO00169,2023-03-31,P006,R03,C0085,1,179.00,0.00,179.00,55.00,124.00
SO00529,2023-03-31,P002,R04,C0040,3,399.00,0.00,1197.00,540.00,657.00
SO01265,2023-03-31,P002,R07,C0140,3,399.00,0.15,1017.45,540.00,477.45
SO03488,2023-03-31,P008,R06,C0136,2,299.00,0.05,568.10,190.00,378.10
SO00608,2023-04-01,P019,R01,C0106,4,79.00,0.10,284.40,96.00,188.40
SO00717,2023-04-01,P004,R06,C0175,2,1899.00,0.00,3798.00,1960.00,1838.00
SO02447,2023-04-01,P007,R01,C0034,1,129.00,0.00,129.00,42.00,87.00
SO02528,2023-04-01,P003,R01,C0079,1,1199.00,0.05,1139.05,640.00,499.05
SO03665,2023-04-01,P001,R04,C0142,2,699.00,0.00,1398.00,640.00,758.00
SO03794,2023-04-01,P011,R04,C0076,1,39.00,0.15,33.15,12.00,21.15
SO00533,2023-04-02,P009,R07,C0013,1,99.00,0.05,94.05,34.00,60.05
SO00756,2023-04-02,P014,R07,C0141,3,499.00,0.00,1497.00,540.00,957.00
SO00879,2023-04-02,P014,R03,C0019,2,499.00,0.10,898.20,360.00,538.20
SO03718,2023-04-02,P016,R03,C0160,1,95.00,0.00,95.00,30.00,65.00
SO03816,2023-04-02,P008,R05,C0059,2,299.00,0.10,538.20,190.00,348.20
SO00235,2023-04-03,P012,R05,C0167,5,49.00,0.05,232.75,70.00,162.75
SO00575,2023-04-03,P003,R06,C0139,1,1199.00,0.05,1139.05,640.00,499.05
SO00922,2023-04-03,P005,R06,C0008,2,89.00,0.00,178.00,56.00,122.00
SO01651,2023-04-03,P011,R07,C0166,3,39.00,0.00,117.00,36.00,81.00
SO03492,2023-04-03,P004,R07,C0057,2,1899.00,0.10,3418.20,1960.00,1458.20
SO00773,2023-04-04,P017,R08,C0091,5,199.00,0.00,995.00,325.00,670.00
SO01843,2023-04-04,P008,R02,C0100,1,299.00,0.10,269.10,95.00,174.10
SO02540,2023-04-04,P004,R05,C0091,1,1899.00,0.00,1899.00,980.00,919.00
SO02638,2023-04-04,P017,R05,C0083,1,199.00,0.00,199.00,65.00,134.00
SO03602,2023-04-04,P010,R03,C0134,1,69.00,0.15,58.65,22.00,36.65
SO01278,2023-04-05,P016,R07,C0134,3,95.00,0.00,285.00,90.00,195.00
SO01441,2023-04-05,P009,R02,C0116,1,99.00,0.15,84.15,34.00,50.15
SO01510,2023-04-05,P011,R08,C0105,8,39.00,0.10,280.80,96.00,184.80
SO03508,2023-04-05,P017,R08,C0131,2,199.00,0.00,398.00,130.00,268.00
SO00306,2023-04-06,P019,R02,C0138,2,79.00,0.00,158.00,48.00,110.00
SO01519,2023-04-06,P002,R02,C0173,2,399.00,0.00,798.00,360.00,438.00
SO03784,2023-04-06,P003,R03,C0100,4,1199.00,0.00,4796.00,2560.00,2236.00
SO00043,2023-04-07,P018,R05,C0049,4,89.00,0.05,338.20,112.00,226.20
SO00559,2023-04-07,P003,R04,C0001,4,1199.00,0.00,4796.00,2560.00,2236.00
SO01543,2023-04-07,P011,R02,C0019,1,39.00,0.00,39.00,12.00,27.00
SO01852,2023-04-07,P001,R01,C0113,1,699.00,0.15,594.15,320.00,274.15
SO02292,2023-04-07,P007,R03,C0114,3,129.00,0.00,387.00,126.00,261.00
SO03563,2023-04-07,P018,R07,C0048,1,89.00,0.00,89.00,28.00,61.00
SO03583,2023-04-07,P004,R01,C0095,1,1899.00,0.05,1804.05,980.00,824.05
SO03640,2023-04-07,P006,R05,C0145,2,179.00,0.05,340.10,110.00,230.10
SO03900,2023-04-07,P018,R07,C0100,8,89.00,0.00,712.00,224.00,488.00
SO01257,2023-04-08,P006,R01,C0088,4,179.00,0.00,716.00,220.00,496.00
SO02536,2023-04-08,P005,R08,C0055,2,89.00,0.00,178.00,56.00,122.00
SO02693,2023-04-08,P017,R07,C0176,4,199.00,0.10,716.40,260.00,456.40
SO03145,2023-04-08,P014,R01,C0173,1,499.00,0.20,399.20,180.00,219.20
SO01151,2023-04-09,P003,R05,C0011,8,1199.00,0.05,9112.40,5120.00,3992.40
SO01308,2023-04-09,P008,R06,C0049,1,299.00,0.00,299.00,95.00,204.00
SO01795,2023-04-09,P005,R05,C0049,1,89.00,0.00,89.00,28.00,61.00
SO02169,2023-04-09,P016,R02,C0008,5,95.00,0.10,427.50,150.00,277.50
SO02355,2023-04-09,P011,R04,C0098,4,39.00,0.00,156.00,48.00,108.00
SO03637,2023-04-09,P009,R07,C0077,8,99.00,0.05,752.40,272.00,480.40
SO02401,2023-04-10,P015,R03,C0089,3,119.00,0.15,303.45,114.00,189.45
SO03546,2023-04-10,P019,R08,C0052,1,79.00,0.00,79.00,24.00,55.00
SO00660,2023-04-12,P015,R04,C0160,3,119.00,0.20,285.60,114.00,171.60
SO01352,2023-04-12,P013,R02,C0117,1,329.00,0.00,329.00,110.00,219.00
SO03043,2023-04-12,P016,R02,C0056,2,95.00,0.10,171.00,60.00,111.00
SO03204,2023-04-12,P019,R06,C0143,3,79.00,0.05,225.15,72.00,153.15
SO03450,2023-04-12,P001,R04,C0126,1,699.00,0.00,699.00,320.00,379.00
SO00240,2023-04-13,P009,R04,C0132,2,99.00,0.05,188.10,68.00,120.10
SO00846,2023-04-13,P016,R05,C0032,2,95.00,0.00,190.00,60.00,130.00
SO00890,2023-04-13,P006,R01,C0115,1,179.00,0.15,152.15,55.00,97.15
SO01363,2023-04-13,P014,R03,C0002,1,499.00,0.00,499.00,180.00,319.00
SO01410,2023-04-13,P014,R07,C0063,2,499.00,0.00,998.00,360.00,638.00
SO01431,2023-04-13,P007,R04,C0032,1,129.00,0.00,129.00,42.00,87.00
SO01676,2023-04-13,P002,R08,C0152,3,399.00,0.15,1017.45,540.00,477.45
SO01751,2023-04-13,P016,R07,C0175,1,95.00,0.00,95.00,30.00,65.00
SO02546,2023-04-13,P015,R01,C0028,2,119.00,0.20,190.40,76.00,114.40
SO02606,2023-04-13,P001,R01,C0044,1,699.00,0.15,594.15,320.00,274.15
SO02645,2023-04-13,P005,R04,C0048,3,89.00,0.00,267.00,84.00,183.00
SO03971,2023-04-13,P018,R05,C0137,1,89.00,0.00,89.00,28.00,61.00
SO01182,2023-04-14,P001,R07,C0060,2,699.00,0.15,1188.30,640.00,548.30
SO02899,2023-04-14,P005,R05,C0057,2,89.00,0.00,178.00,56.00,122.00
SO03661,2023-04-14,P012,R04,C0003,1,49.00,0.10,44.10,14.00,30.10
SO00321,2023-04-15,P019,R05,C0123,2,79.00,0.20,126.40,48.00,78.40
SO00497,2023-04-15,P003,R04,C0084,1,1199.00,0.00,1199.00,640.00,559.00
SO00912,2023-04-15,P013,R07,C0115,2,329.00,0.05,625.10,220.00,405.10
SO01616,2023-04-15,P007,R08,C0008,2,129.00,0.20,206.40,84.00,122.40
SO02231,2023-04-15,P012,R08,C0138,1,49.00,0.00,49.00,14.00,35.00
SO02408,2023-04-15,P010,R07,C0078,1,69.00,0.15,58.65,22.00,36.65
SO02480,2023-04-15,P007,R08,C0154,4,129.00,0.00,516.00,168.00,348.00
SO00146,2023-04-16,P001,R05,C0121,8,699.00,0.00,5592.00,2560.00,3032.00
SO01567,2023-04-16,P014,R01,C0144,1,499.00,0.00,499.00,180.00,319.00
SO00396,2023-04-17,P020,R05,C0065,5,29.00,0.15,123.25,40.00,83.25
SO00634,2023-04-17,P011,R01,C0083,5,39.00,0.00,195.00,60.00,135.00
SO00667,2023-04-17,P016,R01,C0014,4,95.00,0.05,361.00,120.00,241.00
SO02252,2023-04-17,P010,R01,C0131,1,69.00,0.15,58.65,22.00,36.65
SO02795,2023-04-17,P010,R04,C0095,4,69.00,0.20,220.80,88.00,132.80
SO03103,2023-04-17,P013,R07,C0052,1,329.00,0.00,329.00,110.00,219.00
SO03542,2023-04-17,P003,R08,C0017,5,1199.00,0.20,4796.00,3200.00,1596.00
SO03576,2023-04-17,P002,R01,C0176,3,399.00,0.00,1197.00,540.00,657.00
SO02347,2023-04-18,P011,R04,C0147,1,39.00,0.00,39.00,12.00,27.00
SO00131,2023-04-19,P007,R01,C0171,1,129.00,0.05,122.55,42.00,80.55
SO02170,2023-04-19,P018,R03,C0177,1,89.00,0.00,89.00,28.00,61.00
SO02796,2023-04-19,P008,R05,C0152,3,299.00,0.00,897.00,285.00,612.00
SO03062,2023-04-19,P001,R02,C0173,1,699.00,0.00,699.00,320.00,379.00
SO03188,2023-04-19,P020,R04,C0004,1,29.00,0.05,27.55,8.00,19.55
SO03690,2023-04-19,P019,R07,C0151,2,79.00,0.00,158.00,48.00,110.00
SO00250,2023-04-20,P003,R06,C0145,2,1199.00,0.00,2398.00,1280.00,1118.00
SO01054,2023-04-20,P015,R05,C0116,3,119.00,0.00,357.00,114.00,243.00
SO01157,2023-04-20,P008,R08,C0026,1,299.00,0.00,299.00,95.00,204.00
SO01833,2023-04-20,P003,R06,C0088,2,1199.00,0.00,2398.00,1280.00,1118.00
SO02534,2023-04-20,P014,R05,C0136,2,499.00,0.00,998.00,360.00,638.00
SO03478,2023-04-20,P014,R05,C0109,1,499.00,0.05,474.05,180.00,294.05
SO03717,2023-04-20,P001,R06,C0008,12,699.00,0.10,7549.20,3840.00,3709.20
SO00137,2023-04-21,P018,R07,C0148,1,89.00,0.00,89.00,28.00,61.00
SO02122,2023-04-21,P019,R06,C0086,1,79.00,0.05,75.05,24.00,51.05
SO03080,2023-04-21,P020,R02,C0153,1,29.00,0.05,27.55,8.00,19.55
SO03918,2023-04-21,P006,R07,C0062,3,179.00,0.00,537.00,165.00,372.00
SO01135,2023-04-22,P011,R08,C0097,1,39.00,0.05,37.05,12.00,25.05
SO01137,2023-04-22,P015,R01,C0100,8,119.00,0.00,952.00,304.00,648.00
SO01985,2023-04-22,P003,R04,C0125,5,1199.00,0.15,5095.75,3200.00,1895.75
SO03466,2023-04-22,P011,R02,C0045,5,39.00,0.00,195.00,60.00,135.00
SO01061,2023-04-23,P010,R03,C0060,1,69.00,0.05,65.55,22.00,43.55
SO01219,2023-04-23,P001,R07,C0120,4,699.00,0.00,2796.00,1280.00,1516.00
SO01442,2023-04-23,P013,R04,C0101,5,329.00,0.00,1645.00,550.00,1095.00
SO01485,2023-04-23,P020,R06,C0159,1,29.00,0.00,29.00,8.00,21.00
SO01504,2023-04-23,P017,R03,C0047,1,199.00,0.05,189.05,65.00,124.05
SO02968,2023-04-23,P019,R01,C0057,2,79.00,0.00,158.00,48.00,110.00
SO00187,2023-04-24,P016,R08,C0074,2,95.00,0.05,180.50,60.00,120.50
SO01181,2023-04-24,P003,R02,C0041,1,1199.00,0.05,1139.05,640.00,499.05
SO01299,2023-04-24,P005,R04,C0001,1,89.00,0.00,89.00,28.00,61.00
SO01532,2023-04-24,P002,R06,C0077,2,399.00,0.00,798.00,360.00,438.00
SO01836,2023-04-24,P010,R02,C0074,1,69.00,0.20,55.20,22.00,33.20
SO03279,2023-04-24,P018,R08,C0112,1,89.00,0.05,84.55,28.00,56.55
SO03714,2023-04-24,P013,R07,C0148,2,329.00,0.05,625.10,220.00,405.10
SO03876,2023-04-24,P004,R02,C0009,1,1899.00,0.15,1614.15,980.00,634.15
SO03936,2023-04-24,P010,R02,C0100,1,69.00,0.00,69.00,22.00,47.00
SO00209,2023-04-25,P006,R03,C0097,2,179.00,0.00,358.00,110.00,248.00
SO00798,2023-04-25,P007,R02,C0131,2,129.00,0.00,258.00,84.00,174.00
SO01167,2023-04-25,P006,R04,C0050,1,179.00,0.20,143.20,55.00,88.20
SO01210,2023-04-25,P017,R01,C0074,1,199.00,0.05,189.05,65.00,124.05
SO01491,2023-04-25,P007,R07,C0017,1,129.00,0.00,129.00,42.00,87.00
SO02329,2023-04-25,P020,R07,C0093,4,29.00,0.10,104.40,32.00,72.40
SO00233,2023-04-26,P006,R03,C0140,2,179.00,0.10,322.20,110.00,212.20
SO00783,2023-04-26,P015,R03,C0064,1,119.00,0.00,119.00,38.00,81.00
SO00953,2023-04-26,P001,R04,C0046,1,699.00,0.05,664.05,320.00,344.05
SO01702,2023-04-26,P008,R04,C0161,1,299.00,0.00,299.00,95.00,204.00
SO01899,2023-04-26,P010,R05,C0138,2,69.00,0.00,138.00,44.00,94.00
SO02113,2023-04-26,P006,R06,C0141,3,179.00,0.00,537.00,165.00,372.00
SO02264,2023-04-26,P011,R03,C0068,4,39.00,0.05,148.20,48.00,100.20
SO03350,2023-04-26,P012,R01,C0175,3,49.00,0.20,117.60,42.00,75.60
SO01859,2023-04-27,P012,R04,C0078,4,49.00,0.05,186.20,56.00,130.20
SO02718,2023-04-27,P014,R07,C0086,1,499.00,0.00,499.00,180.00,319.00
SO03118,2023-04-27,P004,R03,C0024,2,1899.00,0.00,3798.00,1960.00,1838.00
SO00191,2023-04-28,P018,R08,C0088,2,89.00,0.05,169.10,56.00,113.10
SO00248,2023-04-28,P012,R01,C0129,3,49.00,0.05,139.65,42.00,97.65
SO00303,2023-04-28,P003,R02,C0068,4,1199.00,0.05,4556.20,2560.00,1996.20
SO00402,2023-04-28,P007,R02,C0079,1,129.00,0.15,109.65,42.00,67.65
SO00532,2023-04-28,P001,R05,C0178,5,699.00,0.00,3495.00,1600.00,1895.00
SO00915,2023-04-28,P003,R01,C0166,3,1199.00,0.15,3057.45,1920.00,1137.45
SO01328,2023-04-28,P016,R02,C0018,1,95.00,0.15,80.75,30.00,50.75
SO02036,2023-04-28,P008,R06,C0018,1,299.00,0.00,299.00,95.00,204.00
SO02164,2023-04-28,P003,R08,C0006,2,1199.00,0.05,2278.10,1280.00,998.10
SO02310,2023-04-28,P006,R07,C0154,1,179.00,0.00,179.00,55.00,124.00
SO00880,2023-04-29,P012,R06,C0116,3,49.00,0.00,147.00,42.00,105.00
SO02265,2023-04-29,P011,R07,C0113,1,39.00,0.00,39.00,12.00,27.00
SO00349,2023-04-30,P019,R01,C0161,3,79.00,0.15,201.45,72.00,129.45
SO00693,2023-04-30,P020,R02,C0082,1,29.00,0.00,29.00,8.00,21.00
SO01068,2023-04-30,P010,R05,C0051,8,69.00,0.05,524.40,176.00,348.40
SO02112,2023-04-30,P012,R01,C0062,8,49.00,0.15,333.20,112.00,221.20
SO02377,2023-04-30,P011,R01,C0078,2,39.00,0.00,78.00,24.00,54.00
SO02428,2023-04-30,P011,R01,C0171,2,39.00,0.00,78.00,24.00,54.00
SO02976,2023-04-30,P003,R06,C0016,3,1199.00,0.05,3417.15,1920.00,1497.15
SO03014,2023-04-30,P011,R04,C0085,5,39.00,0.05,185.25,60.00,125.25
SO01771,2023-05-01,P010,R08,C0076,2,69.00,0.05,131.10,44.00,87.10
SO02184,2023-05-01,P016,R05,C0101,1,95.00,0.20,76.00,30.00,46.00
SO02303,2023-05-01,P001,R01,C0041,1,699.00,0.00,699.00,320.00,379.00
SO02640,2023-05-01,P015,R04,C0130,1,119.00,0.00,119.00,38.00,81.00
SO02860,2023-05-01,P014,R05,C0061,1,499.00,0.00,499.00,180.00,319.00
SO03071,2023-05-01,P018,R04,C0001,1,89.00,0.00,89.00,28.00,61.00
SO00217,2023-05-02,P017,R02,C0143,2,199.00,0.00,398.00,130.00,268.00
SO01595,2023-05-02,P004,R08,C0088,1,1899.00,0.00,1899.00,980.00,919.00
SO02794,2023-05-02,P013,R04,C0180,1,329.00,0.15,279.65,110.00,169.65
SO00340,2023-05-03,P010,R06,C0151,1,69.00,0.00,69.00,22.00,47.00
SO00352,2023-05-03,P015,R08,C0144,12,119.00,0.00,1428.00,456.00,972.00
SO00849,2023-05-03,P015,R05,C0058,8,119.00,0.10,856.80,304.00,552.80
SO01726,2023-05-03,P016,R04,C0069,3,95.00,0.00,285.00,90.00,195.00
SO02886,2023-05-03,P015,R06,C0067,3,119.00,0.00,357.00,114.00,243.00
SO00231,2023-05-04,P018,R06,C0061,2,89.00,0.05,169.10,56.00,113.10
SO00817,2023-05-04,P015,R08,C0171,1,119.00,0.10,107.10,38.00,69.10
SO00980,2023-05-04,P020,R05,C0002,3,29.00,0.00,87.00,24.00,63.00
SO01098,2023-05-04,P016,R03,C0045,5,95.00,0.15,403.75,150.00,253.75
SO01787,2023-05-04,P007,R03,C0177,3,129.00,0.20,309.60,126.00,183.60
SO03676,2023-05-04,P005,R02,C0046,1,89.00,0.00,89.00,28.00,61.00
SO03886,2023-05-04,P019,R06,C0063,1,79.00,0.00,79.00,24.00,55.00
SO03892,2023-05-04,P013,R01,C0087,12,329.00,0.00,3948.00,1320.00,2628.00
SO00993,2023-05-05,P015,R04,C0079,1,119.00,0.00,119.00,38.00,81.00
SO01343,2023-05-05,P007,R04,C0166,1,129.00,0.00,129.00,42.00,87.00
SO01548,2023-05-05,P011,R03,C0052,1,39.00,0.00,39.00,12.00,27.00
SO02060,2023-05-05,P014,R08,C0176,3,499.00,0.00,1497.00,540.00,957.00
SO02114,2023-05-05,P019,R07,C0017,3,79.00,0.00,237.00,72.00,165.00
SO02471,2023-05-05,P010,R06,C0121,3,69.00,0.00,207.00,66.00,141.00
SO02891,2023-05-05,P013,R08,C0023,1,329.00,0.10,296.10,110.00,186.10
SO03604,2023-05-05,P004,R06,C0025,3,1899.00,0.00,5697.00,2940.00,2757.00
SO03547,2023-05-06,P005,R03,C0072,3,89.00,0.05,253.65,84.00,169.65
SO03609,2023-05-06,P017,R07,C0175,5,199.00,0.05,945.25,325.00,620.25
SO00600,2023-05-07,P018,R06,C0136,1,89.00,0.05,84.55,28.00,56.55
SO01386,2023-05-07,P012,R04,C0179,1,49.00,0.10,44.10,14.00,30.10
SO01403,2023-05-07,P007,R08,C0103,2,129.00,0.10,232.20,84.00,148.20
SO01668,2023-05-07,P002,R02,C0052,12,399.00,0.00,4788.00,2160.00,2628.00
SO02409,2023-05-07,P010,R01,C0092,2,69.00,0.00,138.00,44.00,94.00
SO00957,2023-05-08,P017,R06,C0073,1,199.00,0.00,199.00,65.00,134.00
SO01802,2023-05-08,P010,R08,C0040,1,69.00,0.10,62.10,22.00,40.10
SO02879,2023-05-08,P016,R05,C0116,4,95.00,0.05,361.00,120.00,241.00
SO03387,2023-05-08,P004,R08,C0110,2,1899.00,0.05,3608.10,1960.00,1648.10
SO03591,2023-05-08,P007,R08,C0071,2,129.00,0.00,258.00,84.00,174.00
SO00221,2023-05-09,P017,R06,C0125,1,199.00,0.10,179.10,65.00,114.10
SO00638,2023-05-09,P020,R01,C0147,4,29.00,0.00,116.00,32.00,84.00
SO01059,2023-05-09,P004,R03,C0050,1,1899.00,0.15,1614.15,980.00,634.15
SO01184,2023-05-09,P006,R02,C0002,1,179.00,0.00,179.00,55.00,124.00
SO02142,2023-05-09,P016,R04,C0030,1,95.00,0.00,95.00,30.00,65.00
SO00178,2023-05-10,P017,R06,C0024,2,199.00,0.00,398.00,130.00,268.00
SO00200,2023-05-10,P019,R08,C0004,1,79.00,0.00,79.00,24.00,55.00
SO00829,2023-05-10,P015,R07,C0045,2,119.00,0.00,238.00,76.00,162.00
SO02967,2023-05-10,P016,R02,C0180,1,95.00,0.00,95.00,30.00,65.00
SO03573,2023-05-10,P016,R03,C0048,1,95.00,0.00,95.00,30.00,65.00
SO00108,2023-05-11,P017,R01,C0076,3,199.00,0.00,597.00,195.00,402.00
SO00176,2023-05-11,P019,R04,C0032,5,79.00,0.15,335.75,120.00,215.75
SO00317,2023-05-11,P014,R01,C0144,1,499.00,0.00,499.00,180.00,319.00
SO01301,2023-05-11,P015,R06,C0098,2,119.00,0.00,238.00,76.00,162.00
SO02931,2023-05-11,P012,R06,C0089,2,49.00,0.15,83.30,28.00,55.30
SO03671,2023-05-11,P015,R06,C0067,1,119.00,0.10,107.10,38.00,69.10
SO01642,2023-05-12,P003,R03,C0176,8,1199.00,0.10,8632.80,5120.00,3512.80
SO02309,2023-05-12,P006,R07,C0106,3,179.00,0.00,537.00,165.00,372.00
SO02464,2023-05-12,P019,R06,C0069,5,79.00,0.05,375.25,120.00,255.25
SO00161,2023-05-13,P013,R04,C0033,1,329.00,0.00,329.00,110.00,219.00
SO02422,2023-05-13,P008,R03,C0140,2,299.00,0.05,568.10,190.00,378.10
SO02565,2023-05-13,P001,R03,C0174,1,699.00,0.00,699.00,320.00,379.00
SO03203,2023-05-13,P011,R05,C0086,8,39.00,0.15,265.20,96.00,169.20
SO03526,2023-05-13,P001,R05,C0176,3,699.00,0.00,2097.00,960.00,1137.00
SO00828,2023-05-14,P013,R07,C0041,1,329.00,0.00,329.00,110.00,219.00
SO01066,2023-05-14,P017,R04,C0017,2,199.00,0.05,378.10,130.00,248.10
SO02285,2023-05-14,P014,R07,C0117,3,499.00,0.20,1197.60,540.00,657.60
SO03107,2023-05-14,P005,R05,C0176,2,89.00,0.05,169.10,56.00,113.10
SO00560,2023-05-15,P004,R03,C0098,12,1899.00,0.20,18230.40,11760.00,6470.40
SO00796,2023-05-15,P008,R03,C0126,1,299.00,0.00,299.00,95.00,204.00
SO01737,2023-05-15,P009,R06,C0098,3,99.00,0.20,237.60,102.00,135.60
SO02626,2023-05-15,P018,R03,C0168,1,89.00,0.10,80.10,28.00,52.10
SO02912,2023-05-15,P019,R06,C0034,2,79.00,0.00,158.00,48.00,110.00
SO03272,2023-05-15,P020,R05,C0069,8,29.00,0.00,232.00,64.00,168.00
SO00591,2023-05-16,P016,R07,C0115,3,95.00,0.00,285.00,90.00,195.00
SO00815,2023-05-16,P013,R01,C0058,4,329.00,0.00,1316.00,440.00,876.00
SO01045,2023-05-16,P014,R04,C0114,2,499.00,0.10,898.20,360.00,538.20
SO01414,2023-05-16,P006,R06,C0061,2,179.00,0.10,322.20,110.00,212.20
SO01666,2023-05-16,P004,R02,C0058,4,1899.00,0.05,7216.20,3920.00,3296.20
SO01687,2023-05-16,P010,R02,C0098,3,69.00,0.15,175.95,66.00,109.95
SO02406,2023-05-16,P002,R04,C0141,1,399.00,0.00,399.00,180.00,219.00
SO02520,2023-05-16,P003,R06,C0020,3,1199.00,0.15,3057.45,1920.00,1137.45
SO02932,2023-05-16,P018,R08,C0066,2,89.00,0.10,160.20,56.00,104.20
SO03061,2023-05-16,P009,R06,C0060,1,99.00,0.10,89.10,34.00,55.10
SO03586,2023-05-16,P007,R08,C0150,2,129.00,0.05,245.10,84.00,161.10
SO00102,2023-05-17,P009,R01,C0035,4,99.00,0.05,376.20,136.00,240.20
SO01147,2023-05-17,P013,R02,C0045,3,329.00,0.00,987.00,330.00,657.00
